vin;is_owner;is_promo;region;city;brand;model;year;mileage;count_owners;air_condition;color;price;en_capacity;en_type;en_power;num_cylinders;fuel_waste_mix;body_type;modification;num_doors;gearbox_type;wheel_drive;steering_wheel;link;ad_date;avito_id;model_uid
;True;;Курская область;Курчатовский район;ВАЗ (LADA);Priora;2023;215000;4+;False;Чёрный;370000;1596.0;Бензин;98.0;4.0;7.2;Хетчбэк;1.6 MT (98 л.с.);3.0;Механика;Передний;Левый;https://www.avito.ru/karla_libknehta/avtomobili/vaz_lada_priora_1.6_mt_2010_215000km_2699977409;2023-08-25;2699977409;Zk6V8UM
;True;;Тюменская область;Ханты-Мансийский автономный округ;ВИС;2349;2021;21310;1;False;Белый;1200000;1596.0;Бензин;87.0;;;Фургон;1.6 MT (87 л.с.);2.0;Механика;Передний;Левый;https://www.avito.ru/poykovskiy/avtomobili/vis_2349_1.6_mt_2021_21310km_3290976667;2023-08-30;3290976667;AdyQoty
;True;;Москва;Челюскинская ул.;ВАЗ (LADA);Vesta;2023;39870;1;True;Серый;1249000;1596.0;Бензин;106.0;4.0;7.5;Седан;1.6 MT (106 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/moskva/avtomobili/vaz_lada_vesta_1.6_mt_2019_39870km_3618415457;2023-08-29;3618415457;R4wdjCE
;True;;Краснодарский край;Славянск-на-Кубани;ВАЗ (LADA);2110;2023;185000;3;False;Серебряный;215000;1596.0;Бензин;89.0;4.0;7.7;Седан;1.6 MT (89 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/slavyansk-na-kubani/avtomobili/vaz_lada_2110_1.6_mt_2004_185000km_2364349220;2023-08-27;2364349220;1bAonfp
;True;;Республика Татарстан;Набережные Челны;ВАЗ (LADA);XRAY;2023;102454;1;False;Белый;997000;1596.0;Бензин;106.0;4.0;7.0;Хетчбэк;1.6 MT (106 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/naberezhnye_chelny/avtomobili/vaz_lada_xray_1.6_mt_2018_102454km_3312701818;2023-08-29;3312701818;o2yPKfx
;True;;Московская область;Раменский г.о.;ВАЗ (LADA);2103;2023;65000;3;False;Оранжевый;150000;1294.0;Бензин;69.0;4.0;9.2;Седан;1.3 MT (69 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/ramenskoe/avtomobili/vaz_lada_2103_1.3_mt_1983_65000km_3230966404;2023-08-29;3230966404;r2zAyhM
;False;;Москва;Каширское ш.;ИЖ;21261;2004;47000;3;False;Красный;250000;1569.0;Бензин;74.0;4.0;9.5;Универсал;1.6 MT (74 л.с.);5.0;Механика;Задний;Левый;https://www.avito.ru/moskva/avtomobili/izh_21261_1.6_mt_2004_47000km_3278094415;2023-08-30;3278094415;wPdEkIK
;True;;Волгоградская область;Михайловка;ГАЗ;Соболь 2217;2023;154778;4+;False;Серебряный;450000;2464.0;Бензин;140.0;4.0;1.0;Микроавтобус;2.5 MT (140 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/volgogradskaya_oblast_mihaylovka/avtomobili/gaz_sobol_2217_2.5_mt_2007_154778km_3292315718;2023-08-28;3292315718;lNRWAtW
;True;;Ставропольский край;Ставрополь;ВАЗ (LADA);Priora;2023;175000;2;True;Серебряный;525000;1596.0;Бензин;98.0;4.0;7.2;Седан;1.6 MT (98 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/stavropol/avtomobili/vaz_lada_priora_1.6_mt_2010_175000km_3211590484;2023-08-27;3211590484;o2drKfx
;True;;Краснодарский край;Усть-Лабинский р-н;ВАЗ (LADA);Niva Travel;2023;15000;1;True;Зелёный;1280000;1690.0;Бензин;80.0;4.0;10.2;Внедорожник;1.7 MT (80 л.с.);5.0;Механика;Полный;Левый;https://www.avito.ru/ust-labinsk/avtomobili/vaz_lada_niva_travel_1.7_mt_2022_15000km_2814771473;2023-08-29;2814771473;wPdmEiK
;True;;ул. 60 лет Октября;;ГАЗ;3102 Волга;2023;555000;4+;False;Чёрный;130000;2287.0;Бензин;131.0;4.0;1.0;Седан;2.3 MT (131 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/simferopol/avtomobili/gaz_3102_volga_2.3_mt_2005_555000km_2679450297;2023-08-29;2679450297;5Z3aVtx
;False;;Москва;Каширское ш.;ВАЗ (LADA);Kalina;2010;6205;1;False;Серый;550000;1596.0;Бензин;81.0;4.0;7.8;Универсал;1.6 MT (81 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/moskva/avtomobili/vaz_lada_kalina_1.6_mt_2010_6205km_2894502378;2023-08-30;2894502378;x2pwoS2
;True;;Ростовская область;Новочеркасск;ГАЗ;ГАЗель 3302;2023;1000;3;False;Синий;850000;2445.0;Бензин;140.0;4.0;;Фургон;2.4 MT (140 л.с.);2.0;Механика;Задний;Левый;https://www.avito.ru/novocherkassk/avtomobili/gaz_gazel_3302_2.4_mt_2007_1000km_2542784382;2023-08-29;2542784382;5ZKE4Sx
;False;;Калужская область;Обнинск;ВАЗ (LADA);Granta;2021;25500;1;False;Серый;847000;1596.0;Бензин;90.0;4.0;6.8;Универсал;1.6 MT (90 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/obninsk/avtomobili/vaz_lada_granta_1.6_mt_2021_25500km_3434347526;2023-08-30;3434347526;OZWjXuG
;True;;Кемеровская область;Анжеро-Судженский г.о.;ВАЗ (LADA);Granta;2023;136000;3;False;Коричневый;450000;1596.0;Бензин;87.0;4.0;6.6;Седан;1.6 MT (87 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/anzhero-sudzhensk/avtomobili/vaz_lada_granta_1.6_mt_2015_136000km_3147624304;2023-08-28;3147624304;806WZuY
;True;;Ростовская область;Шахты;ГАЗ;ГАЗель Next;2023;100000;2;True;Белый;2000000;2690.0;Бензин;107.0;;;Фургон;2.7 MT (107 л.с.);2.0;Механика;Задний;Левый;https://www.avito.ru/shahty/avtomobili/gaz_gazel_next_2.7_mt_2017_100000km_2347930980;2023-08-26;2347930980;1bm15sp
;True;;Костромская область;Кострома;УАЗ;3909;2023;90000;2;False;Серый;380000;2700.0;Бензин;112.0;4.0;13.5;Микроавтобус;2.7 MT (112 л.с.);4.0;Механика;Полный;Левый;https://www.avito.ru/kostroma/avtomobili/uaz_3909_2.7_mt_2015_90000km_3257841661;2023-08-27;3257841661;K8G9QUk
;True;;Белгородская область;Белгородский р-н;ВАЗ (LADA);2111;2000;199000;4+;False;Синий;80000;1499.0;Бензин;72.0;4.0;7.7;Универсал;1.5 MT (72 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/maslova_pristan/avtomobili/vaz_lada_2111_1.5_mt_2000_199000km_2405343421;2023-08-30;2405343421;24z3ViA
;True;;Республика Коми;Усинск;ВАЗ (LADA);4x4 (Нива);2000;31000;4+;False;Золотой;250000;1690.0;Бензин;80.0;4.0;1.0;Внедорожник;1.7 MT (80 л.с.);5.0;Механика;Полный;Левый;https://www.avito.ru/usinsk/avtomobili/vaz_lada_4x4_niva_1.7_mt_2000_31000km_3025734078;2023-08-30;3025734078;GdAAlfQ
;True;;Ростовская область;Аксайский район;ГАЗ;ГАЗель 3302;2004;350000;3;False;Белый;225000;2287.0;Бензин;98.0;4.0;;Фургон;2.3 MT (98 л.с.);2.0;Механика;Задний;Левый;https://www.avito.ru/bataysk/avtomobili/gaz_gazel_3302_2.3_mt_2004_350000km_2557617575;2023-08-30;2557617575;yPz92Uw
;True;;Саратовская область;Саратов;ВАЗ (LADA);Granta;2023;300000;2;False;Серебряный;450000;1596.0;Бензин;87.0;4.0;6.8;Седан;1.6 MT (87 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/saratov/avtomobili/vaz_lada_granta_1.6_mt_2019_300000km_3135551927;2023-08-28;3135551927;QOaGVCn
;False;;Тверская область;Тверь;ВАЗ (LADA);Granta;2023;54700;1;False;Коричневый;615000;1596.0;Бензин;87.0;4.0;6.6;Седан;1.6 MT (87 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/tver/avtomobili/vaz_lada_granta_1.6_mt_2016_54700km_3114754879;2023-08-20;3114754879;806WZuY
;True;;Омская область;Тюкалинский р-н;ВАЗ (LADA);2112;2006;275000;4+;False;Серебряный;140000;1597.0;Бензин;65.0;4.0;7.3;Хетчбэк;1.6 MT (65 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/tyukalinsk/avtomobili/vaz_lada_2112_1.6_mt_2006_275000km_3221255832;2023-08-30;3221255832;kNG31IM
;True;;Краснодарский край;Курганинский р-н;ВАЗ (LADA);Priora;2023;368468;4+;False;Чёрный;300000;1596.0;Бензин;98.0;4.0;7.2;Хетчбэк;1.6 MT (98 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/kurganinsk/avtomobili/vaz_lada_priora_1.6_mt_2008_368468km_3254071883;2023-08-28;3254071883;1boQWip
;False;;Москва;Каширское ш.;ВАЗ (LADA);Kalina;2007;26250;2;False;Серебряный;450000;1596.0;Бензин;81.0;4.0;7.8;Седан;1.6 MT (81 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/moskva/avtomobili/vaz_lada_kalina_1.6_mt_2007_26250km_3214672089;2023-08-30;3214672089;Gd24jTQ
;True;;Кабардино-Балкарская Республика;Прохладный;ВАЗ (LADA);2114 Samara;2023;252338;4+;False;Серый;225000;1596.0;Бензин;81.0;4.0;7.6;Хетчбэк;1.6 MT (81 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/prohladnyy/avtomobili/vaz_lada_2114_samara_1.6_mt_2008_252338km_3093847629;2023-08-28;3093847629;Bd7AMUE
;True;;Республика Мордовия;посёлок городского типа Ромоданово;ВАЗ (LADA);2114 Samara;2009;215000;4+;False;Чёрный;199999;1596.0;Бензин;81.0;4.0;7.6;Хетчбэк;1.6 MT (81 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/romodanovo/avtomobili/vaz_lada_2114_samara_1.6_mt_2009_215000km_2669818277;2023-08-30;2669818277;Bd7AMUE
;False;;Костромская область;Кострома;ВАЗ (LADA);2108;2023;202000;3;False;Зелёный;255000;1499.0;Бензин;70.0;4.0;7.7;Хетчбэк;1.5 MT (70 л.с.);3.0;Механика;Передний;Левый;https://www.avito.ru/kostroma/avtomobili/vaz_lada_2108_1.5_mt_1999_202000km_3467880496;2023-08-28;3467880496;o26GNUx
;False;;Республика Крым;Симферополь;ВАЗ (LADA);4x4 (Нива);2023;34350;3;True;Чёрный;985000;1774.0;Бензин;83.0;4.0;9.9;Внедорожник;1.7 MT (83 л.с.);3.0;Механика;Полный;Левый;https://www.avito.ru/simferopol/avtomobili/vaz_lada_4x4_niva_1.7_mt_2019_34350km_3103036151;2023-08-29;3103036151;EdzddSk
;True;;Омская область;Омск;ВАЗ (LADA);2114 Samara;2023;146000;3;False;Бежевый;160000;1596.0;Бензин;81.0;4.0;7.6;Хетчбэк;1.6 MT (81 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/omsk/avtomobili/vaz_lada_2114_samara_1.6_mt_2008_146000km_3229447248;2023-08-27;3229447248;Bd7AMUE
;True;;Московская область;Егорьевск;ВАЗ (LADA);4x4 (Нива);2023;97586;2;False;Коричневый;660000;1774.0;Бензин;83.0;4.0;9.9;Внедорожник;1.7 MT (83 л.с.);3.0;Механика;Полный;Левый;https://www.avito.ru/egorevsk/avtomobili/vaz_lada_4x4_niva_1.7_mt_2018_97586km_3290512727;2023-08-29;3290512727;EdzddSk
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;True;;Белгородская область;Губкинский г.о.;ВАЗ (LADA);2114 Samara;2023;240000;4+;False;Бежевый;250000;1596.0;Бензин;81.0;4.0;7.6;Хетчбэк;1.6 MT (81 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/gubkin/avtomobili/vaz_lada_2114_samara_1.6_mt_2007_240000km_3199943211;2023-08-27;3199943211;Bd7AMUE
;True;;Московская область;46Н-06022;ВАЗ (LADA);2110;2001;200000;4+;False;Серый;1199999;1499.0;Бензин;73.0;4.0;7.0;Седан;1.5 MT (73 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/naro-fominsk/avtomobili/vaz_lada_2110_1.5_mt_2001_200000km_2765119240;2023-08-31;2765119240;dN7WnCZ
;True;;Краснодарский край;Краснодар;ВАЗ (LADA);Kalina;2023;119553;3;False;Чёрный;310000;1596.0;Бензин;81.0;4.0;7.8;Седан;1.6 MT (81 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/krasnodar/avtomobili/vaz_lada_kalina_1.6_mt_2010_119553km_3198773076;2023-08-25;3198773076;Gd24jTQ
;True;;Республика Дагестан;г.о. Махачкала;ВАЗ (LADA);Priora;2023;167000;4+;True;Чёрный;300000;1596.0;Бензин;98.0;4.0;7.2;Седан;1.6 MT (98 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/shamhal/avtomobili/vaz_lada_priora_1.6_mt_2009_167000km_2787051544;2023-08-24;2787051544;o2drKfx
;True;;Ставропольский край;Ставрополь;ВАЗ (LADA);Granta;2023;173400;1;True;Синий;470000;1596.0;Бензин;98.0;4.0;7.6;Седан;1.6 MT (98 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/stavropol/avtomobili/vaz_lada_granta_1.6_mt_2013_173400km_3100057396;2023-08-27;3100057396;p2jX0I4
;True;;Омская область;Омск;ВАЗ (LADA);4x4 (Нива);2001;83000;2;False;Зелёный;500000;1690.0;Бензин;83.0;4.0;1.0;Внедорожник;1.7 4WD MT (83 л.с.);3.0;Механика;Полный;Левый;https://www.avito.ru/omsk/avtomobili/vaz_lada_4x4_niva_1.7_mt_2001_83000km_3231735564;2023-08-30;3231735564;5Z2XJCx
;True;;Краснодарский край;Гулькевичский р-н;ВАЗ (LADA);Niva Off-road;2023;17000;1;True;Серый;1300000;1690.0;Бензин;80.0;4.0;10.2;Внедорожник;1.7 MT (80 л.с.);5.0;Механика;Полный;Левый;https://www.avito.ru/gulkevichi/avtomobili/vaz_lada_niva_off-road_1.7_mt_2020_17000km_2864317982;2023-08-29;2864317982;ORwo3hG
;True;;Краснодарский край;Краснодар;ВАЗ (LADA);Granta;2023;102000;2;True;Белый;640000;1596.0;Бензин;106.0;4.0;6.6;Лифтбек;1.6 AMT (106 л.с.);5.0;Робот;Передний;Левый;https://www.avito.ru/krasnodar/avtomobili/vaz_lada_granta_1.6_amt_2015_102000km_3211061754;2023-08-27;3211061754;11kAnIp
;True;;Москва;Северо-Западный административный округ;ВАЗ (LADA);Niva Legend;2023;2380;2;True;Зелёный;1325000;1690.0;Бензин;83.0;4.0;9.9;Внедорожник;1.7 MT (83 л.с.);3.0;Механика;Полный;Левый;https://www.avito.ru/moskva/avtomobili/vaz_lada_niva_legend_1.7_mt_2023_2380km_3048859743;2023-08-29;3048859743;24j71sA
;True;;Тюменская область;Ханты-Мансийский автономный округ;ГАЗ;ГАЗель Next;2018;28000;1;False;Белый;2000000;2690.0;Бензин;107.0;;;Фургон;2.7 MT (107 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/megion/avtomobili/gaz_gazel_next_2.7_mt_2018_28000km_3025127151;2023-08-30;3025127151;lNl2yHW
;False;;Новгородская область;Боровичский р-н;ВАЗ (LADA);Granta;2017;127200;2;True;Серый;585000;1596.0;Бензин;87.0;4.0;6.6;Хетчбэк;1.6 MT (87 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/borovichi/avtomobili/vaz_lada_granta_1.6_mt_2017_127200km_3142339350;2023-08-30;3142339350;WOBKPHm
;False;;Московская область;Орехово-Зуевский г.о.;ВАЗ (LADA);2101;2023;23500;1;False;Голубой;420000;1294.0;Бензин;69.0;4.0;9.5;Седан;1.3 MT (69 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/orehovo-zuevo/avtomobili/vaz_lada_2101_1.3_mt_1973_23500km_3292575024;2023-08-24;3292575024;1bn2lsp
;True;;Воронежская область;Воронеж;ВАЗ (LADA);Priora;2023;222000;3;True;Серебряный;355000;1596.0;Бензин;98.0;4.0;7.2;Хетчбэк;1.6 MT (98 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/voronezh/avtomobili/vaz_lada_priora_1.6_mt_2010_222000km_3310649955;2023-08-24;3310649955;1boQWip
;True;;Ставропольский край;Ставрополь;ВАЗ (LADA);Granta;2023;250000;4+;False;Серебряный;330000;1596.0;Бензин;82.0;4.0;7.4;Седан;1.6 MT (82 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/stavropol/avtomobili/vaz_lada_granta_1.6_mt_2012_250000km_3434426997;2023-08-25;3434426997;0QPyxtx
;True;;Челябинская область;Челябинск;ВАЗ (LADA);Niva Legend;2023;20000;2;True;Красный;930000;1690.0;Бензин;83.0;4.0;9.9;Внедорожник;1.7 MT (83 л.с.);3.0;Механика;Полный;Левый;https://www.avito.ru/chelyabinsk/avtomobili/vaz_lada_niva_legend_1.7_mt_2021_20000km_3538136773;2023-08-28;3538136773;24j71sA
;True;;Волгоградская область;Михайловка;ВАЗ (LADA);4x4 (Нива);2023;120000;3;False;Белый;420000;1690.0;Бензин;80.0;4.0;1.0;Внедорожник;1.7 MT (80 л.с.);3.0;Механика;Полный;Левый;https://www.avito.ru/volgogradskaya_oblast_mihaylovka/avtomobili/vaz_lada_4x4_niva_1.7_mt_2011_120000km_2924849914;2023-08-28;2924849914;X0e3OTw
;True;;Кемеровская область;Беловский г.о.;ВАЗ (LADA);Vesta;2021;51700;1;True;Коричневый;1370000;1596.0;Бензин;106.0;4.0;7.5;Седан;1.6 MT (106 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/belovo/avtomobili/vaz_lada_vesta_1.6_mt_2021_51700km_3227875685;2023-08-30;3227875685;R4wdjCE
;False;;Волгоградская область;Волгоград;ВАЗ (LADA);2114 Samara;2023;179800;3;False;Бежевый;260000;1499.0;Бензин;77.0;4.0;7.3;Хетчбэк;1.5 MT (77 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/volgograd/avtomobili/vaz_lada_2114_samara_1.5_mt_2007_179800km_3389462144;2023-08-23;3389462144;zN8Oxuo
