brand;model;car_year;mileage;body_type;price;link
ВАЗ (LADA);Granta;2012;196375;Седан;300000.0;https://www.avito.ru/sysert/avtomobili/vaz_lada_granta_1.6_mt_2012_196375km_3267982380
Москвич;2141;1990;41000;Хетчбэк;300000.0;https://www.avito.ru/ekaterinburg/avtomobili/moskvich_2141_1.5_mt_1990_41000km_2526334939
ВАЗ (LADA);Granta;2013;126000;Седан;410000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_granta_1.6_at_2013_126000km_1413210311
ВАЗ (LADA);2112;2004;265000;Хетчбэк;110000.0;https://www.avito.ru/verhnyaya_pyshma/avtomobili/vaz_lada_2112_1.6_mt_2004_265000km_3238986484
ГАЗ;ГАЗель 2747;2003;206000;Фургон;299900.0;https://www.avito.ru/krasnoufimsk/avtomobili/gaz_gazel_2747_2.9_mt_2003_206000km_3144203810
ВАЗ (LADA);2114 Samara;2007;137000;Хетчбэк;115000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_2114_samara_1.6_mt_2007_137000km_3103864083
УАЗ;Patriot;2010;132000;Внедорожник;500000.0;https://www.avito.ru/tavda/avtomobili/uaz_patriot_2.7_mt_2010_132000km_2955165465
ВАЗ (LADA);2113 Samara;2006;200000;Хетчбэк;100000.0;https://www.avito.ru/serov/avtomobili/vaz_lada_2113_samara_1.5_mt_2006_200000km_3300495476
ВАЗ (LADA);Granta;2021;40000;Лифтбек;905000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_granta_1.6_mt_2021_40000km_2383448823
ВАЗ (LADA);Granta;2013;204000;Седан;430000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_granta_1.6_mt_2013_204000km_3189045846
ВАЗ (LADA);2109;2003;162000;Хетчбэк;170000.0;https://www.avito.ru/nizhniy_tagil/avtomobili/vaz_lada_2109_1.5_mt_2003_162000km_3232282924
ВАЗ (LADA);4x4 (Нива);2013;120000;Внедорожник;410000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_4x4_niva_1.7_mt_2013_120000km_2803689228
ГАЗ;ГАЗель Next;2013;350000;Фургон;930000.0;https://www.avito.ru/ekaterinburg/avtomobili/gaz_gazel_next_2.8_mt_2013_350000km_3159740105
ВАЗ (LADA);2110;2006;240000;Седан;179000.0;https://www.avito.ru/kamensk-uralskiy/avtomobili/vaz_lada_2110_1.6_mt_2006_240000km_3224061474
ВАЗ (LADA);Priora;2010;190000;Седан;260000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_priora_1.6_mt_2010_190000km_3271342456
ВАЗ (LADA);Priora;2010;297545;Седан;320000.0;https://www.avito.ru/achit/avtomobili/vaz_lada_priora_1.6_mt_2010_297545km_3372243742
ВАЗ (LADA);4x4 (Нива);2000;160000;Внедорожник;140000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_4x4_niva_1.6_mt_2000_160000km_3172324162
ВАЗ (LADA);Granta;2019;43000;Лифтбек;750000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_granta_1.6_mt_2019_43000km_3260906295
ВАЗ (LADA);2113 Samara;2011;202560;Хетчбэк;240000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_2113_samara_1.6_mt_2011_202560km_3357221262
ВАЗ (LADA);2108;1990;65000;Хетчбэк;295000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_2108_1.5_mt_1990_65000km_3312504186
УАЗ;Hunter;2013;7500;Внедорожник;1190000.0;https://www.avito.ru/kirovgrad/avtomobili/uaz_hunter_2.2_mt_2013_7500km_2935696841
УАЗ;39095;2015;6000;Пикап;1150000.0;https://www.avito.ru/sverdlovskaya_oblast_berezovskiy/avtomobili/uaz_39095_2.7_mt_2015_6000km_3402470218
ВАЗ (LADA);2112;2005;190000;Хетчбэк;350000.0;https://www.avito.ru/nizhniy_tagil/avtomobili/vaz_lada_2112_1.6_mt_2005_190000km_3279561315
ВАЗ (LADA);Granta;2018;100000;Седан;550000.0;https://www.avito.ru/aramil/avtomobili/vaz_lada_granta_1.6_mt_2018_100000km_3145605814
ВАЗ (LADA);2114 Samara;2012;137000;Хетчбэк;270000.0;https://www.avito.ru/sverdlovskaya_oblast_svobodnyy/avtomobili/vaz_lada_2114_samara_1.6_mt_2012_137000km_2177431004
ВАЗ (LADA);2110;2005;221954;Седан;120000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_2110_1.6_mt_2005_221954km_3264442236
УАЗ;3909;2014;17000;Микроавтобус;1600000.0;https://www.avito.ru/nizhnie_sergi/avtomobili/uaz_3909_2.7_mt_2014_17000km_3173611891
ВАЗ (LADA);2110;2004;321496;Седан;120000.0;https://www.avito.ru/kamensk-uralskiy/avtomobili/vaz_lada_2110_1.5_mt_2004_321496km_3434624369
ВАЗ (LADA);2107;2009;99000;Седан;295000.0;https://www.avito.ru/pyshma/avtomobili/vaz_lada_2107_1.6_mt_2009_99000km_3104587136
ВАЗ (LADA);2114 Samara;2007;170000;Хетчбэк;210000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_2114_samara_1.5_mt_2007_170000km_2846603061
ГАЗ;31105 Волга;2007;190000;Седан;190000.0;https://www.avito.ru/sverdlovskaya_oblast_berezovskiy/avtomobili/gaz_31105_volga_2.4_mt_2007_190000km_3270296926
ВАЗ (LADA);2114 Samara;2009;164000;Хетчбэк;115000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_2114_samara_1.6_mt_2009_164000km_3554009032
УАЗ;3962;2007;150000;Микроавтобус;420000.0;https://www.avito.ru/nizhniy_tagil/avtomobili/uaz_3962_2.9_mt_2007_150000km_3212786868
ВАЗ (LADA);Granta;2021;57125;Лифтбек;1050000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_granta_1.6_mt_2021_57125km_3585833223
ВАЗ (LADA);Granta;2017;70000;Седан;590000.0;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_granta_1.6_mt_2017_70000km_2382100377
ВАЗ (LADA);Vesta;2019;55520;Седан;1450000.0;https://www.avito.ru/nizhniy_tagil/avtomobili/vaz_lada_vesta_1.6_mt_2019_55520km_2307803830
ВАЗ (LADA);2110;2007;289350;Седан;230000.0;https://www.avito.ru/verhnee_dubrovo/avtomobili/vaz_lada_2110_1.6_mt_2007_289350km_3232107094
ВАЗ (LADA);2131 (4x4) Рысь;2017;85000;Внедорожник;560000.0;https://www.avito.ru/nizhniy_tagil/avtomobili/vaz_lada_2131_4x4_rys_1.7_mt_2017_85000km_3131826805
ГАЗ;ГАЗель Next;2020;91500;Фургон;2400000.0;https://www.avito.ru/syktyvkar/avtomobili/gaz_gazel_next_2.7_mt_2020_91500km_3221074780
ВАЗ (LADA);2107;2002;170563;Седан;60000.0;https://www.avito.ru/syktyvkar/avtomobili/vaz_lada_2107_1.5_mt_2002_170563km_3538259963
ВАЗ (LADA);Vesta;2019;154000;Седан;630000.0;https://www.avito.ru/isetskoe/avtomobili/vaz_lada_vesta_1.6_mt_2019_154000km_2899104807
ВАЗ (LADA);Priora;2011;265300;Седан;305000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_priora_1.6_mt_2011_265300km_3042807394
ГАЗ;Соболь 2752;2012;200000;Фургон;480000.0;https://www.avito.ru/tyumen/avtomobili/gaz_sobol_2752_2.9_mt_2012_200000km_3252612286
ГАЗ;Соболь 2752;2012;63212;Фургон;950000.0;https://www.avito.ru/borovskiy/avtomobili/gaz_sobol_2752_2.9_mt_2012_63212km_3192397016
ВАЗ (LADA);Priora;2016;67800;Седан;460000.0;https://www.avito.ru/tobolsk/avtomobili/vaz_lada_priora_1.6_mt_2016_67800km_3315591778
ВАЗ (LADA);Priora;2014;143000;Седан;480000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_priora_1.6_mt_2014_143000km_3264583259
ВАЗ (LADA);2110;2002;260000;Седан;180000.0;https://www.avito.ru/zavodoukovsk/avtomobili/vaz_lada_2110_1.5_mt_2002_260000km_2765146926
ГАЗ;ГАЗель Next;2021;51000;Фургон;2650000.0;https://www.avito.ru/tyumen/avtomobili/gaz_gazel_next_2.8_mt_2021_51000km_2982791434
ВАЗ (LADA);Vesta;2020;100000;Седан;1160000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_vesta_1.6_mt_2020_100000km_2724655462
ГАЗ;ГАЗель 33023;2006;280000;Фургон;350000.0;https://www.avito.ru/tobolsk/avtomobili/gaz_gazel_33023_2.4_mt_2006_280000km_3076250697
ВАЗ (LADA);Granta;2021;24000;Универсал;900000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_granta_1.6_mt_2021_24000km_3200888173
ВАЗ (LADA);4x4 (Нива);2016;67000;Внедорожник;569999.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_4x4_niva_1.7_mt_2016_67000km_3252121285
ВАЗ (LADA);Vesta;2018;420855;Седан;860000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_vesta_1.6_mt_2018_420855km_3105819107
ВАЗ (LADA);4x4 (Нива);2019;24000;Внедорожник;750000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_4x4_niva_1.7_mt_2019_24000km_3323201183
ВАЗ (LADA);2108;1997;145000;Хетчбэк;180000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_2108_1.5_mt_1997_145000km_2966397223
ВАЗ (LADA);2115 Samara;2005;145000;Седан;245000.0;https://www.avito.ru/tobolsk/avtomobili/vaz_lada_2115_samara_1.5_mt_2005_145000km_3002887009
УАЗ;Patriot;2016;82000;Внедорожник;999999.0;https://www.avito.ru/tyumen/avtomobili/uaz_patriot_2.7_mt_2016_82000km_2994873105
ВАЗ (LADA);2114 Samara;2013;119000;Хетчбэк;210000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_2114_samara_1.6_mt_2013_119000km_3228804586
ВАЗ (LADA);Priora;2012;131000;Хетчбэк;480000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_priora_1.6_mt_2012_131000km_3291291997
УАЗ;Pickup;2014;47000;Пикап;770000.0;https://www.avito.ru/tyumen/avtomobili/uaz_pickup_2.7_mt_2014_47000km_2967124485
ВАЗ (LADA);2107;2011;43400;Седан;300000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_2107_1.5_mt_2011_43400km_3105987548
ВАЗ (LADA);Vesta;2020;55000;Универсал;1500000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_vesta_1.6_mt_2020_55000km_3039950455
ВАЗ (LADA);Vesta;2020;63800;Седан;1150000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_vesta_1.6_mt_2020_63800km_2929687919
ГАЗ;ГАЗель 2747;2012;268000;Фургон;780000.0;https://www.avito.ru/tyumen/avtomobili/gaz_gazel_2747_2.9_mt_2012_268000km_2711175202
ВАЗ (LADA);4x4 (Нива);2019;12528;Внедорожник;780000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_4x4_niva_1.7_mt_2019_12528km_2781075529
ВАЗ (LADA);Largus;2020;42900;Фургон;1300000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_largus_1.6_mt_2020_42900km_2421646190
ВАЗ (LADA);2110;2005;297811;Седан;110000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_2110_1.6_mt_2005_297811km_3409835912
ВАЗ (LADA);2121 (4x4) Urban;2015;131323;Внедорожник;560000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_2121_4x4_urban_1.7_mt_2015_131323km_2942811610
ГАЗ;24 Волга;1983;70000;Седан;250000.0;https://www.avito.ru/tyumen/avtomobili/gaz_24_volga_2.5_mt_1983_70000km_2606431659
ВАЗ (LADA);XRAY;2016;195662;Хетчбэк;800000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_xray_1.6_mt_2016_195662km_2751503959
ВАЗ (LADA);21099;1998;230000;Седан;80000.0;https://www.avito.ru/yalutorovsk/avtomobili/vaz_lada_21099_1.5_mt_1998_230000km_3522053887
ГАЗ;ГАЗель 3302;2013;254471;Фургон;900000.0;https://www.avito.ru/vinzili/avtomobili/gaz_gazel_3302_2.8_mt_2013_254471km_1977218666
ВАЗ (LADA);4x4 (Нива);2010;230000;Внедорожник;420000.0;https://www.avito.ru/yalutorovsk/avtomobili/vaz_lada_4x4_niva_1.7_mt_2010_230000km_3181863258
ВАЗ (LADA);4x4 (Нива);2019;42030;Внедорожник;980000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_4x4_niva_1.7_mt_2019_42030km_3149890723
УАЗ;31519;2001;18000;Внедорожник;385000.0;https://www.avito.ru/tyumen/avtomobili/uaz_31519_2.9_mt_2001_18000km_2424397079
ВАЗ (LADA);Granta;2023;6500;Седан;900000.0;https://www.avito.ru/tobolsk/avtomobili/vaz_lada_granta_1.6_mt_2023_6500km_3233058479
ГАЗ;ГАЗель Next;2019;229000;Микроавтобус;2010000.0;https://www.avito.ru/tyumen/avtomobili/gaz_gazel_next_3.0_mt_2019_229000km_3071061944
ГАЗ;ГАЗель 3302;2010;350000;Фургон;750000.0;https://www.avito.ru/tobolsk/avtomobili/gaz_gazel_3302_2.9_mt_2010_350000km_3181557071
ВАЗ (LADA);4x4 (Нива);2011;118000;Внедорожник;280000.0;https://www.avito.ru/tobolsk/avtomobili/vaz_lada_4x4_niva_1.7_mt_2011_118000km_2202964729
ВАЗ (LADA);2101;1977;5000;Седан;270000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_2101_1.3_mt_1977_5000km_3362317131
ВАЗ (LADA);Priora;2011;387794;Хетчбэк;280000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_priora_1.6_mt_2011_387794km_3125683120
ВАЗ (LADA);2106;1991;35000;Седан;66666.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_2106_1.3_mt_1991_35000km_3442185489
ВАЗ (LADA);Largus;2019;175963;Фургон;700000.0;https://www.avito.ru/surgut/avtomobili/vaz_lada_largus_1.6_mt_2019_175963km_3188770812
ВАЗ (LADA);Granta;2017;93750;Седан;730000.0;https://www.avito.ru/lyantor/avtomobili/vaz_lada_granta_1.6_mt_2017_93750km_3267864367
ГАЗ;ГАЗель 2705;2016;138700;Фургон;700000.0;https://www.avito.ru/poykovskiy/avtomobili/gaz_gazel_2705_2.9_mt_2016_138700km_3245060942
ВАЗ (LADA);Vesta;2018;98000;Седан;810000.0;https://www.avito.ru/surgut/avtomobili/vaz_lada_vesta_1.6_mt_2018_98000km_3238752373
ВАЗ (LADA);2113 Samara;2013;129000;Хетчбэк;140000.0;https://www.avito.ru/nyagan/avtomobili/vaz_lada_2113_samara_1.6_mt_2013_129000km_3199367497
ГАЗ;ГАЗель 3302;2012;190000;Фургон;720000.0;https://www.avito.ru/surgut/avtomobili/gaz_gazel_3302_2.7_mt_2012_190000km_2536735055
ВАЗ (LADA);Kalina;2006;255000;Седан;190000.0;https://www.avito.ru/hanty_mansiyskiy_ao_sovetskiy/avtomobili/vaz_lada_kalina_1.6_mt_2006_255000km_3245370863
УАЗ;Pickup;2018;188000;Пикап;750000.0;https://www.avito.ru/pyt-yah/avtomobili/uaz_pickup_2.7_mt_2018_188000km_2839114731
ВАЗ (LADA);Vesta Cross;2019;67000;Универсал;1300000.0;https://www.avito.ru/nizhnevartovsk/avtomobili/vaz_lada_vesta_cross_1.8_mt_2019_67000km_2467476325
ВАЗ (LADA);Priora;2012;189000;Хетчбэк;285000.0;https://www.avito.ru/nefteyugansk/avtomobili/vaz_lada_priora_1.6_mt_2012_189000km_3263870505
ВАЗ (LADA);Granta;2013;215000;Седан;310000.0;https://www.avito.ru/kogalym/avtomobili/vaz_lada_granta_1.6_mt_2013_215000km_2144465671
ВАЗ (LADA);4x4 (Нива);2020;19700;Внедорожник;700000.0;https://www.avito.ru/nizhnevartovsk/avtomobili/vaz_lada_4x4_niva_1.7_mt_2020_19700km_2928114214
ВАЗ (LADA);Vesta;2021;10100;Седан;1350000.0;https://www.avito.ru/surgut/avtomobili/vaz_lada_vesta_1.6_mt_2021_10100km_3078166713
ВАЗ (LADA);2112;2004;180000;Хетчбэк;130000.0;https://www.avito.ru/megion/avtomobili/vaz_lada_2112_1.5_mt_2004_180000km_2952291977
ВАЗ (LADA);Vesta;2017;135000;Седан;700000.0;https://www.avito.ru/hanty_mansiyskiy_ao_sovetskiy/avtomobili/vaz_lada_vesta_1.6_mt_2017_135000km_3127841593
ВАЗ (LADA);2114 Samara;2010;153833;Хетчбэк;150000.0;https://www.avito.ru/hanty-mansiysk/avtomobili/vaz_lada_2114_samara_1.6_mt_2010_153833km_3237813245
ГАЗ;ГАЗель 33023;2006;150000;Фургон;410000.0;https://www.avito.ru/uray/avtomobili/gaz_gazel_33023_2.4_mt_2006_150000km_2983554074
ВАЗ (LADA);Kalina Cross;2018;51000;Универсал;820000.0;https://www.avito.ru/nefteyugansk/avtomobili/vaz_lada_kalina_cross_1.6_mt_2018_51000km_3244744950
ВАЗ (LADA);4x4 (Нива);2015;45000;Внедорожник;510000.0;https://www.avito.ru/nefteyugansk/avtomobili/vaz_lada_4x4_niva_1.7_mt_2015_45000km_3186684726
ВАЗ (LADA);Vesta Cross;2021;30000;Седан;1380000.0;https://www.avito.ru/surgut/avtomobili/vaz_lada_vesta_cross_1.8_mt_2021_30000km_2818786687
УАЗ;Профи;2019;86000;Фургон;970000.0;https://www.avito.ru/hanty-mansiysk/avtomobili/uaz_profi_2.7_mt_2019_86000km_3178312860
ВАЗ (LADA);Niva Travel;2021;5000;Внедорожник;1410000.0;https://www.avito.ru/kogalym/avtomobili/vaz_lada_niva_travel_1.7_mt_2021_5000km_2606137334
ТагАЗ;Tager;2008;91000;Внедорожник;580000.0;https://www.avito.ru/kogalym/avtomobili/tagaz_tager_2.3_mt_2008_91000km_3084971466
ГАЗ;Соболь 2752;2017;88000;Фургон;1250000.0;https://www.avito.ru/hanty_mansiyskiy_ao_belyy_yar/avtomobili/gaz_sobol_2752_2.8_mt_2017_88000km_3172940034
ВАЗ (LADA);Priora;2008;219000;Седан;330000.0;https://www.avito.ru/nyagan/avtomobili/vaz_lada_priora_1.6_mt_2008_219000km_2516316210
ВАЗ (LADA);Vesta Cross;2019;93339;Седан;1049000.0;https://www.avito.ru/nyagan/avtomobili/vaz_lada_vesta_cross_1.6_mt_2019_93339km_2537121558
ВАЗ (LADA);4x4 (Нива);2017;63000;Внедорожник;610000.0;https://www.avito.ru/nizhnevartovsk/avtomobili/vaz_lada_4x4_niva_1.7_mt_2017_63000km_2825702402
ГАЗ;ГАЗель 3302;2011;127847;Фургон;900000.0;https://www.avito.ru/hanty_mansiyskiy_ao_sovetskiy/avtomobili/gaz_gazel_3302_2.9_mt_2011_127847km_2587595857
ВАЗ (LADA);Largus;2016;238000;Универсал;575000.0;https://www.avito.ru/nefteyugansk/avtomobili/vaz_lada_largus_1.6_mt_2016_238000km_3072880626
ВАЗ (LADA);2114 Samara;2006;170000;Хетчбэк;220000.0;https://www.avito.ru/surgut/avtomobili/vaz_lada_2114_samara_1.5_mt_2006_170000km_2962918882
ВАЗ (LADA);2110;2011;142110;Седан;285000.0;https://www.avito.ru/surgut/avtomobili/vaz_lada_2110_1.6_mt_2011_142110km_2573903955
ВАЗ (LADA);Granta;2020;42000;Седан;820000.0;https://www.avito.ru/nizhnevartovsk/avtomobili/vaz_lada_granta_1.6_mt_2020_42000km_3281738826
ВАЗ (LADA);4x4 (Нива);2019;37000;Внедорожник;830000.0;https://www.avito.ru/surgut/avtomobili/vaz_lada_4x4_niva_1.7_mt_2019_37000km_3127745310
ВАЗ (LADA);Priora;2012;162000;Хетчбэк;259300.0;https://www.avito.ru/surgut/avtomobili/vaz_lada_priora_1.6_mt_2012_162000km_2784745090
ВАЗ (LADA);2106;2000;66666;Седан;99999.0;https://www.avito.ru/hanty-mansiysk/avtomobili/vaz_lada_2106_1.5_mt_2000_66666km_3154360027
ВАЗ (LADA);Vesta;2021;50000;Универсал;1340000.0;https://www.avito.ru/megion/avtomobili/vaz_lada_vesta_1.6_mt_2021_50000km_3114069495
ВАЗ (LADA);Largus;2019;56000;Фургон;850000.0;https://www.avito.ru/hanty-mansiysk/avtomobili/vaz_lada_largus_1.6_mt_2019_56000km_2934017613
УАЗ;Hunter;2010;144400;Внедорожник;500000.0;https://www.avito.ru/nizhnevartovsk/avtomobili/uaz_hunter_2.2_mt_2010_144400km_2958404959
ВАЗ (LADA);Priora;2016;120000;Седан;600000.0;https://www.avito.ru/pyt-yah/avtomobili/vaz_lada_priora_1.6_mt_2016_120000km_2506222253
ВАЗ (LADA);Priora;2011;99800;Универсал;325000.0;https://www.avito.ru/nizhnevartovsk/avtomobili/vaz_lada_priora_1.6_mt_2011_99800km_3142559535
ВАЗ (LADA);Vesta;2021;61000;Седан;1250000.0;https://www.avito.ru/surgut/avtomobili/vaz_lada_vesta_1.6_mt_2021_61000km_2883187615
ГАЗ;ГАЗель 3302;2012;175000;Фургон;800000.0;https://www.avito.ru/surgut/avtomobili/gaz_gazel_3302_2.9_mt_2012_175000km_2857878506
ГАЗ;ГАЗель Next;2018;28000;Фургон;2000000.0;https://www.avito.ru/megion/avtomobili/gaz_gazel_next_2.7_mt_2018_28000km_3025127151
ВАЗ (LADA);2114 Samara;2011;165650;Хетчбэк;150000.0;https://www.avito.ru/kogalym/avtomobili/vaz_lada_2114_samara_1.6_mt_2011_165650km_3062373345
ВАЗ (LADA);Granta;2020;39216;Седан;850000.0;https://www.avito.ru/nefteyugansk/avtomobili/vaz_lada_granta_1.6_mt_2020_39216km_2828822289
УАЗ;31514;2004;171791;Внедорожник;270000.0;https://www.avito.ru/yugorsk/avtomobili/uaz_31514_2.4_mt_2004_171791km_3164865011
ВАЗ (LADA);Priora;2012;135000;Седан;280000.0;https://www.avito.ru/nefteyugansk/avtomobili/vaz_lada_priora_1.6_mt_2012_135000km_1831082102
ВАЗ (LADA);Priora;2010;222222;Хетчбэк;300000.0;https://www.avito.ru/nefteyugansk/avtomobili/vaz_lada_priora_1.6_mt_2010_222222km_3185052098
ВАЗ (LADA);Vesta;2020;197000;Седан;849000.0;https://www.avito.ru/surgut/avtomobili/vaz_lada_vesta_1.6_mt_2020_197000km_3232665501
ВАЗ (LADA);Priora;2012;178358;Хетчбэк;450000.0;https://www.avito.ru/hanty_mansiyskiy_ao_raduzhnyy/avtomobili/vaz_lada_priora_1.6_mt_2012_178358km_3188597928
ВАЗ (LADA);Vesta;2018;300000;Седан;850000.0;https://www.avito.ru/nefteyugansk/avtomobili/vaz_lada_vesta_1.6_mt_2018_300000km_3067350477
ГАЗ;ГАЗель 33023;2020;39397;Пикап;1950000.0;https://www.avito.ru/surgut/avtomobili/gaz_gazel_33023_2.9_mt_2020_39397km_2649582287
ВАЗ (LADA);4x4 (Нива);2019;42722;Внедорожник;750000.0;https://www.avito.ru/priobe/avtomobili/vaz_lada_4x4_niva_1.7_mt_2019_42722km_3195506372
УАЗ;2206;2000;20000;Микроавтобус;180000.0;https://www.avito.ru/langepas/avtomobili/uaz_2206_2.9_mt_2000_20000km_3022180828
ВАЗ (LADA);2114 Samara;2009;75000;Хетчбэк;430000.0;https://www.avito.ru/nizhnevartovsk/avtomobili/vaz_lada_2114_samara_1.6_mt_2009_75000km_2855104952
УАЗ;Hunter;2016;40000;Внедорожник;1200000.0;https://www.avito.ru/surgut/avtomobili/uaz_hunter_2.7_mt_2016_40000km_2416882631
ВАЗ (LADA);2109;1998;92060;Хетчбэк;250000.0;https://www.avito.ru/nefteyugansk/avtomobili/vaz_lada_2109_1.5_mt_1998_92060km_2999382900
ВАЗ (LADA);Granta;2015;18804;Хетчбэк;275000.0;https://www.avito.ru/nizhnevartovsk/avtomobili/vaz_lada_granta_1.6_mt_2015_18804km_2933221757
